"endorser","category","candidate","endorsement"
"San Francisco League of Conservation Voters","District 17","Leah Pimentel","No"
"San Francisco League of Conservation Voters","District 17","London Breed","Yes"
"San Francisco League of Conservation Voters","District 17","Malia Cohen","Yes"
"San Francisco League of Conservation Voters","District 17","Marlene Tran","No"
"San Francisco League of Conservation Voters","District 17","Melissa San Miguel","No"
"San Francisco League of Conservation Voters","District 17","Michael E. Grafton","No"
"San Francisco League of Conservation Voters","District 17","Nicholas Pasquarielleo","No"
"San Francisco League of Conservation Voters","District 17","Petra DeJesus","No"
"San Francisco League of Conservation Voters","District 17","Pratima Gupta","No"
"San Francisco League of Conservation Voters","District 17","Rafael Mandelman","Yes"
"San Francisco League of Conservation Voters","District 17","Rebecca Prozan","No"
"San Francisco League of Conservation Voters","District 17","Rick Hauptman","No"
"San Francisco League of Conservation Voters","District 17","Rodney Hauge","No"
"San Francisco League of Conservation Voters","District 17","Scott Wiener","Yes"
"San Francisco League of Conservation Voters","District 17","Shaun Haines","No"
"San Francisco League of Conservation Voters","District 17","Sophie Maxwell","No"
"San Francisco League of Conservation Voters","District 17","Tom Ammiano","Yes"
"San Francisco League of Conservation Voters","District 17","Tom Hsieh, Sr.","No"
"San Francisco League of Conservation Voters","District 17","Wade Woods","No"
"San Francisco League of Conservation Voters","District 17","Wendy Ha Chau","No"
"San Francisco League of Conservation Voters","District 17","Zoe Dunning","No"
"San Francisco League of Conservation Voters","District 19","Angela Alioto","No"
"San Francisco League of Conservation Voters","District 19","Bill Fazio","No"
"San Francisco League of Conservation Voters","District 19","Brigitte Davila","No"
"San Francisco League of Conservation Voters","District 19","Emily Murase","No"
"San Francisco League of Conservation Voters","District 19","Eric Mar","No"
"San Francisco League of Conservation Voters","District 19","Gabriel Medina","No"
"San Francisco League of Conservation Voters","District 19","Hene Kelly","No"
"San Francisco League of Conservation Voters","District 19","Joel Engardio","No"
"San Francisco League of Conservation Voters","District 19","Kat Anderson","No"
"San Francisco League of Conservation Voters","District 19","Keith Baraka","No"
"San Francisco League of Conservation Voters","District 19","Leah LaCroix","No"
"San Francisco League of Conservation Voters","District 19","Marjan Philhour","No"
"San Francisco League of Conservation Voters","District 19","Mark Farrell","No"
"San Francisco League of Conservation Voters","District 19","Mary Jung","No"
"San Francisco League of Conservation Voters","District 19","Myrna Melgar","Yes"
"San Francisco League of Conservation Voters","District 19","Norman Yee","No"
"San Francisco League of Conservation Voters","District 19","Rachel Norton","Yes"
"San Francisco League of Conservation Voters","District 19","Samuel Kwong","No"
"San Francisco League of Conservation Voters","District 19","Sandra Lee Fewer","Yes"
"San Francisco League of Conservation Voters","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco League of Conservation Voters","District 19","Trevor McNeil","No"
"San Francisco League of Conservation Voters","Proposition","Local A",NA
"San Francisco League of Conservation Voters","Proposition","Local B","Yes"
"San Francisco League of Conservation Voters","Proposition","Local C","Yes"
"San Francisco League of Conservation Voters","Proposition","Local D",NA
"San Francisco League of Conservation Voters","Proposition","Local E",NA
"San Francisco League of Conservation Voters","Proposition","Regional AA","Yes"
"San Francisco League of Conservation Voters","Proposition","State 50",NA
"San Francisco League of Conservation Voters","State Senate","Jane Kim",NA
"San Francisco League of Conservation Voters","State Senate","Scott Wiener",NA
"San Francisco League of Pissed Off Voters","District 17","Aaron Peskin","Yes"
"San Francisco League of Pissed Off Voters","District 17","Alix Rosenthal","No"
"San Francisco League of Pissed Off Voters","District 17","Alysabeth Alexander","Yes"
"San Francisco League of Pissed Off Voters","District 17","Arlo Hale Smith","No"
"San Francisco League of Pissed Off Voters","District 17","Bevan Dufty","Yes"
"San Francisco League of Pissed Off Voters","District 17","Cindy Wu","Yes"
"San Francisco League of Pissed Off Voters","District 17","David Campos","Yes"
"San Francisco League of Pissed Off Voters","District 17","David Giesen","No"
"San Francisco League of Pissed Off Voters","District 17","Frances Hsieh","Yes"
"San Francisco League of Pissed Off Voters","District 17","Francis Tsang","No"
"San Francisco League of Pissed Off Voters","District 17","Gary McCoy","No"
"San Francisco League of Pissed Off Voters","District 17","Gladys Soto","No"
"San Francisco League of Pissed Off Voters","District 17","Jane Kim","Yes"
"San Francisco League of Pissed Off Voters","District 17","Jill Wynns","No"
"San Francisco League of Pissed Off Voters","District 17","Jo Elias-Jackson","No"
"San Francisco League of Pissed Off Voters","District 17","John Burton","No"
"San Francisco League of Pissed Off Voters","District 17","Jon Golinger","Yes"
"San Francisco League of Pissed Off Voters","District 17","Joshua Arce","No"
"San Francisco League of Pissed Off Voters","District 17","Leah Pimentel","No"
"San Francisco League of Pissed Off Voters","District 17","London Breed","No"
"San Francisco League of Pissed Off Voters","District 17","Malia Cohen","No"
"San Francisco League of Pissed Off Voters","District 17","Marlene Tran","No"
"San Francisco League of Pissed Off Voters","District 17","Melissa San Miguel","No"
"San Francisco League of Pissed Off Voters","District 17","Michael E. Grafton","No"
"San Francisco League of Pissed Off Voters","District 17","Nicholas Pasquarielleo","No"
"San Francisco League of Pissed Off Voters","District 17","Petra DeJesus","Yes"
"San Francisco League of Pissed Off Voters","District 17","Pratima Gupta","Yes"
"San Francisco League of Pissed Off Voters","District 17","Rafael Mandelman","Yes"
"San Francisco League of Pissed Off Voters","District 17","Rebecca Prozan","No"
"San Francisco League of Pissed Off Voters","District 17","Rick Hauptman","No"
"San Francisco League of Pissed Off Voters","District 17","Rodney Hauge","No"
"San Francisco League of Pissed Off Voters","District 17","Scott Wiener","No"
"San Francisco League of Pissed Off Voters","District 17","Shaun Haines","No"
"San Francisco League of Pissed Off Voters","District 17","Sophie Maxwell","Yes"
"San Francisco League of Pissed Off Voters","District 17","Tom Ammiano","Yes"
"San Francisco League of Pissed Off Voters","District 17","Tom Hsieh, Sr.","No"
"San Francisco League of Pissed Off Voters","District 17","Wade Woods","Yes"
"San Francisco League of Pissed Off Voters","District 17","Wendy Ha Chau","No"
"San Francisco League of Pissed Off Voters","District 17","Zoe Dunning","No"
"San Francisco League of Pissed Off Voters","District 19","Angela Alioto","No"
"San Francisco League of Pissed Off Voters","District 19","Bill Fazio","No"
"San Francisco League of Pissed Off Voters","District 19","Brigitte Davila","Yes"
"San Francisco League of Pissed Off Voters","District 19","Emily Murase","No"
"San Francisco League of Pissed Off Voters","District 19","Eric Mar","Yes"
"San Francisco League of Pissed Off Voters","District 19","Gabriel Medina","No"
"San Francisco League of Pissed Off Voters","District 19","Hene Kelly","Yes"
"San Francisco League of Pissed Off Voters","District 19","Joel Engardio","No"
"San Francisco League of Pissed Off Voters","District 19","Kat Anderson","No"
"San Francisco League of Pissed Off Voters","District 19","Keith Baraka","No"
"San Francisco League of Pissed Off Voters","District 19","Leah LaCroix","Yes"
"San Francisco League of Pissed Off Voters","District 19","Marjan Philhour","No"
"San Francisco League of Pissed Off Voters","District 19","Mark Farrell","No"
"San Francisco League of Pissed Off Voters","District 19","Mary Jung","No"
"San Francisco League of Pissed Off Voters","District 19","Myrna Melgar","Yes"
"San Francisco League of Pissed Off Voters","District 19","Norman Yee","Yes"
"San Francisco League of Pissed Off Voters","District 19","Rachel Norton","No"
"San Francisco League of Pissed Off Voters","District 19","Samuel Kwong","No"
"San Francisco League of Pissed Off Voters","District 19","Sandra Lee Fewer","Yes"
"San Francisco League of Pissed Off Voters","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco League of Pissed Off Voters","District 19","Trevor McNeil","No"
"San Francisco League of Pissed Off Voters","Proposition","Local A","Yes"
"San Francisco League of Pissed Off Voters","Proposition","Local B","No"
"San Francisco League of Pissed Off Voters","Proposition","Local C","Yes"
"San Francisco League of Pissed Off Voters","Proposition","Local D","Yes"
"San Francisco League of Pissed Off Voters","Proposition","Local E","Yes"
"San Francisco League of Pissed Off Voters","Proposition","Regional AA","Yes"
"San Francisco League of Pissed Off Voters","Proposition","State 50","Yes"
"San Francisco League of Pissed Off Voters","State Senate","Jane Kim","Yes"
"San Francisco League of Pissed Off Voters","State Senate","Scott Wiener","No"
"San Francisco Tenants Union","District 17","Aaron Peskin","Yes"
"San Francisco Tenants Union","District 17","Alix Rosenthal","No"
"San Francisco Tenants Union","District 17","Alysabeth Alexander","Yes"
"San Francisco Tenants Union","District 17","Arlo Hale Smith","No"
"San Francisco Tenants Union","District 17","Bevan Dufty","No"
"San Francisco Tenants Union","District 17","Cindy Wu","Yes"
"San Francisco Tenants Union","District 17","David Campos","Yes"
"San Francisco Tenants Union","District 17","David Giesen","No"
"San Francisco Tenants Union","District 17","Frances Hsieh","Yes"
"San Francisco Tenants Union","District 17","Francis Tsang","No"
"San Francisco Tenants Union","District 17","Gary McCoy","No"
"San Francisco Tenants Union","District 17","Gladys Soto","No"
"San Francisco Tenants Union","District 17","Jane Kim","Yes"
"San Francisco Tenants Union","District 17","Jill Wynns","No"
"San Francisco Tenants Union","District 17","Jo Elias-Jackson","No"
"San Francisco Tenants Union","District 17","John Burton","Yes"
"San Francisco Tenants Union","District 17","Jon Golinger","Yes"
"San Francisco Tenants Union","District 17","Joshua Arce","No"
"San Francisco Tenants Union","District 17","Leah Pimentel","No"
"San Francisco Tenants Union","District 17","London Breed","No"
"San Francisco Tenants Union","District 17","Malia Cohen","No"
"San Francisco Tenants Union","District 17","Marlene Tran","No"
"San Francisco Tenants Union","District 17","Melissa San Miguel","No"
"San Francisco Tenants Union","District 17","Michael E. Grafton","No"
"San Francisco Tenants Union","District 17","Nicholas Pasquarielleo","No"
"San Francisco Tenants Union","District 17","Petra DeJesus","Yes"
"San Francisco Tenants Union","District 17","Pratima Gupta","Yes"
"San Francisco Tenants Union","District 17","Rafael Mandelman","Yes"
"San Francisco Tenants Union","District 17","Rebecca Prozan","No"
"San Francisco Tenants Union","District 17","Rick Hauptman","No"
"San Francisco Tenants Union","District 17","Rodney Hauge","No"
"San Francisco Tenants Union","District 17","Scott Wiener","No"
"San Francisco Tenants Union","District 17","Shaun Haines","No"
"San Francisco Tenants Union","District 17","Sophie Maxwell","Yes"
"San Francisco Tenants Union","District 17","Tom Ammiano","Yes"
"San Francisco Tenants Union","District 17","Tom Hsieh, Sr.","No"
"San Francisco Tenants Union","District 17","Wade Woods","Yes"
"San Francisco Tenants Union","District 17","Wendy Ha Chau","No"
"San Francisco Tenants Union","District 17","Zoe Dunning","No"
"San Francisco Tenants Union","District 19","Angela Alioto","No"
"San Francisco Tenants Union","District 19","Bill Fazio","No"
"San Francisco Tenants Union","District 19","Brigitte Davila","Yes"
"San Francisco Tenants Union","District 19","Emily Murase","No"
"San Francisco Tenants Union","District 19","Eric Mar","Yes"
"San Francisco Tenants Union","District 19","Gabriel Medina","No"
"San Francisco Tenants Union","District 19","Hene Kelly","Yes"
"San Francisco Tenants Union","District 19","Joel Engardio","No"
"San Francisco Tenants Union","District 19","Kat Anderson","No"
"San Francisco Tenants Union","District 19","Keith Baraka","No"
"San Francisco Tenants Union","District 19","Leah LaCroix","Yes"
"San Francisco Tenants Union","District 19","Marjan Philhour","No"
"San Francisco Tenants Union","District 19","Mark Farrell","No"
"San Francisco Tenants Union","District 19","Mary Jung","No"
"San Francisco Tenants Union","District 19","Myrna Melgar","Yes"
"San Francisco Tenants Union","District 19","Norman Yee","Yes"
"San Francisco Tenants Union","District 19","Rachel Norton","No"
"San Francisco Tenants Union","District 19","Samuel Kwong","No"
"San Francisco Tenants Union","District 19","Sandra Lee Fewer","Yes"
"San Francisco Tenants Union","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco Tenants Union","District 19","Trevor McNeil","No"
"San Francisco Tenants Union","Proposition","Local A","Abstain"
"San Francisco Tenants Union","Proposition","Local B","No"
"San Francisco Tenants Union","Proposition","Local C","Yes"
"San Francisco Tenants Union","Proposition","Local D","Abstain"
"San Francisco Tenants Union","Proposition","Local E","Yes"
"San Francisco Tenants Union","Proposition","Regional AA","Yes"
"San Francisco Tenants Union","Proposition","State 50",NA
"San Francisco Tenants Union","State Senate","Jane Kim","Yes"
"San Francisco Tenants Union","State Senate","Scott Wiener","No"
"San Francisco Women's Political Committee","District 17","Aaron Peskin","No"
"San Francisco Women's Political Committee","District 17","Alix Rosenthal","Yes"
"San Francisco Women's Political Committee","District 17","Alysabeth Alexander","Yes"
"San Francisco Women's Political Committee","District 17","Arlo Hale Smith","No"
"San Francisco Women's Political Committee","District 17","Bevan Dufty","No"
"San Francisco Women's Political Committee","District 17","Cindy Wu","Yes"
"San Francisco Women's Political Committee","District 17","David Campos","No"
"San Francisco Women's Political Committee","District 17","David Giesen","No"
"San Francisco Women's Political Committee","District 17","Frances Hsieh","Yes"
"San Francisco Women's Political Committee","District 17","Francis Tsang","No"
"San Francisco Women's Political Committee","District 17","Gary McCoy","No"
"San Francisco Women's Political Committee","District 17","Gladys Soto","No"
"San Francisco Women's Political Committee","District 17","Jane Kim","Yes"
"San Francisco Women's Political Committee","District 17","Jill Wynns","No"
"San Francisco Women's Political Committee","District 17","Jo Elias-Jackson","No"
"San Francisco Women's Political Committee","District 17","John Burton","No"
"San Francisco Women's Political Committee","District 17","Jon Golinger","No"
"San Francisco Women's Political Committee","District 17","Joshua Arce","No"
"San Francisco Women's Political Committee","District 17","Leah Pimentel","Yes"
"San Francisco Women's Political Committee","District 17","London Breed","Yes"
"San Francisco Women's Political Committee","District 17","Malia Cohen","Yes"
"San Francisco Women's Political Committee","District 17","Marlene Tran","No"
"San Francisco Women's Political Committee","District 17","Melissa San Miguel","Yes"
"San Francisco Women's Political Committee","District 17","Michael E. Grafton","No"
"San Francisco Women's Political Committee","District 17","Nicholas Pasquarielleo","No"
"San Francisco Women's Political Committee","District 17","Petra DeJesus","Yes"
"San Francisco Women's Political Committee","District 17","Pratima Gupta","Yes"
"San Francisco Women's Political Committee","District 17","Rafael Mandelman","No"
"San Francisco Women's Political Committee","District 17","Rebecca Prozan","Yes"
"San Francisco Women's Political Committee","District 17","Rick Hauptman","No"
"San Francisco Women's Political Committee","District 17","Rodney Hauge","No"
"San Francisco Women's Political Committee","District 17","Scott Wiener","No"
"San Francisco Women's Political Committee","District 17","Shaun Haines","No"
"San Francisco Women's Political Committee","District 17","Sophie Maxwell","Yes"
"San Francisco Women's Political Committee","District 17","Tom Ammiano","No"
"San Francisco Women's Political Committee","District 17","Tom Hsieh, Sr.","No"
"San Francisco Women's Political Committee","District 17","Wade Woods","No"
"San Francisco Women's Political Committee","District 17","Wendy Ha Chau","No"
"San Francisco Women's Political Committee","District 17","Zoe Dunning","Yes"
"San Francisco Women's Political Committee","District 19","Angela Alioto","No"
"San Francisco Women's Political Committee","District 19","Bill Fazio","No"
"San Francisco Women's Political Committee","District 19","Brigitte Davila","Yes"
"San Francisco Women's Political Committee","District 19","Emily Murase","Yes"
"San Francisco Women's Political Committee","District 19","Eric Mar","No"
"San Francisco Women's Political Committee","District 19","Gabriel Medina","No"
"San Francisco Women's Political Committee","District 19","Hene Kelly","Yes"
"San Francisco Women's Political Committee","District 19","Joel Engardio","No"
"San Francisco Women's Political Committee","District 19","Kat Anderson","Yes"
"San Francisco Women's Political Committee","District 19","Keith Baraka","No"
"San Francisco Women's Political Committee","District 19","Leah LaCroix","Yes"
"San Francisco Women's Political Committee","District 19","Marjan Philhour","Yes"
"San Francisco Women's Political Committee","District 19","Mark Farrell","No"
"San Francisco Women's Political Committee","District 19","Mary Jung","Yes"
"San Francisco Women's Political Committee","District 19","Myrna Melgar","Yes"
"San Francisco Women's Political Committee","District 19","Norman Yee","No"
"San Francisco Women's Political Committee","District 19","Rachel Norton","Yes"
"San Francisco Women's Political Committee","District 19","Samuel Kwong","No"
"San Francisco Women's Political Committee","District 19","Sandra Lee Fewer","Yes"
"San Francisco Women's Political Committee","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco Women's Political Committee","District 19","Trevor McNeil","No"
"San Francisco Women's Political Committee","Proposition","Local A","Yes"
"San Francisco Women's Political Committee","Proposition","Local B","Yes"
"San Francisco Women's Political Committee","Proposition","Local C","Yes"
"San Francisco Women's Political Committee","Proposition","Local D","Yes"
"San Francisco Women's Political Committee","Proposition","Local E","Yes"
"San Francisco Women's Political Committee","Proposition","Regional AA","Yes"
"San Francisco Women's Political Committee","Proposition","State 50",NA
"San Francisco Women's Political Committee","State Senate","Jane Kim","Yes"
"San Francisco Women's Political Committee","State Senate","Scott Wiener","No"
"San Francisco Young Democrats","District 17","Aaron Peskin","No"
"San Francisco Young Democrats","District 17","Alix Rosenthal","Yes"
"San Francisco Young Democrats","District 17","Alysabeth Alexander","No"
"San Francisco Young Democrats","District 17","Arlo Hale Smith","No"
"San Francisco Young Democrats","District 17","Bevan Dufty","Yes"
"San Francisco Young Democrats","District 17","Cindy Wu","No"
"San Francisco Young Democrats","District 17","David Campos","No"
"San Francisco Young Democrats","District 17","David Giesen","No"
"San Francisco Young Democrats","District 17","Frances Hsieh","No"
"San Francisco Young Democrats","District 17","Francis Tsang","Yes"
"San Francisco Young Democrats","District 17","Gary McCoy","No"
"San Francisco Young Democrats","District 17","Gladys Soto","No"
"San Francisco Young Democrats","District 17","Jane Kim","No"
"San Francisco Young Democrats","District 17","Jill Wynns","No"
"San Francisco Young Democrats","District 17","Jo Elias-Jackson","No"
"San Francisco Young Democrats","District 17","John Burton","No"
"San Francisco Young Democrats","District 17","Jon Golinger","No"
"San Francisco Young Democrats","District 17","Joshua Arce","Yes"
"San Francisco Young Democrats","District 17","Leah Pimentel","Yes"
"San Francisco Young Democrats","District 17","London Breed","Yes"
"San Francisco Young Democrats","District 17","Malia Cohen","No"
"San Francisco Young Democrats","District 17","Marlene Tran","No"
"San Francisco Young Democrats","District 17","Melissa San Miguel","No"
"San Francisco Young Democrats","District 17","Michael E. Grafton","No"
"San Francisco Young Democrats","District 17","Nicholas Pasquarielleo","No"
"San Francisco Young Democrats","District 17","Petra DeJesus","No"
"San Francisco Young Democrats","District 17","Pratima Gupta","No"
"San Francisco Young Democrats","District 17","Rafael Mandelman","No"
"San Francisco Young Democrats","District 17","Rebecca Prozan","Yes"
"San Francisco Young Democrats","District 17","Rick Hauptman","No"
"San Francisco Young Democrats","District 17","Rodney Hauge","No"
"San Francisco Young Democrats","District 17","Scott Wiener","Yes"
"San Francisco Young Democrats","District 17","Shaun Haines","No"
"San Francisco Young Democrats","District 17","Sophie Maxwell","No"
"San Francisco Young Democrats","District 17","Tom Ammiano","No"
"San Francisco Young Democrats","District 17","Tom Hsieh, Sr.","No"
"San Francisco Young Democrats","District 17","Wade Woods","No"
"San Francisco Young Democrats","District 17","Wendy Ha Chau","No"
"San Francisco Young Democrats","District 17","Zoe Dunning","Yes"
"San Francisco Young Democrats","District 19","Angela Alioto","No"
"San Francisco Young Democrats","District 19","Bill Fazio","No"
"San Francisco Young Democrats","District 19","Brigitte Davila","No"
"San Francisco Young Democrats","District 19","Emily Murase","No"
"San Francisco Young Democrats","District 19","Eric Mar","No"
"San Francisco Young Democrats","District 19","Gabriel Medina","No"
"San Francisco Young Democrats","District 19","Hene Kelly","No"
"San Francisco Young Democrats","District 19","Joel Engardio","No"
"San Francisco Young Democrats","District 19","Kat Anderson","Yes"
"San Francisco Young Democrats","District 19","Keith Baraka","Yes"
"San Francisco Young Democrats","District 19","Leah LaCroix","No"
"San Francisco Young Democrats","District 19","Marjan Philhour","Yes"
"San Francisco Young Democrats","District 19","Mark Farrell","Yes"
"San Francisco Young Democrats","District 19","Mary Jung","Yes"
"San Francisco Young Democrats","District 19","Myrna Melgar","No"
"San Francisco Young Democrats","District 19","Norman Yee","Yes"
"San Francisco Young Democrats","District 19","Rachel Norton","No"
"San Francisco Young Democrats","District 19","Samuel Kwong","No"
"San Francisco Young Democrats","District 19","Sandra Lee Fewer","No"
"San Francisco Young Democrats","District 19","Tom A. Hsieh, Jr.","Yes"
"San Francisco Young Democrats","District 19","Trevor McNeil","No"
"San Francisco Young Democrats","Proposition","Local A","Yes"
"San Francisco Young Democrats","Proposition","Local B","Yes"
"San Francisco Young Democrats","Proposition","Local C","Yes"
"San Francisco Young Democrats","Proposition","Local D","Yes"
"San Francisco Young Democrats","Proposition","Local E","Yes"
"San Francisco Young Democrats","Proposition","Regional AA","Yes"
"San Francisco Young Democrats","Proposition","State 50",NA
"San Francisco Young Democrats","State Senate","Jane Kim",NA
"San Francisco Young Democrats","State Senate","Scott Wiener",NA
"San Francisco for Democracy","District 17","Aaron Peskin","Yes"
"San Francisco for Democracy","District 17","Alix Rosenthal","No"
"San Francisco for Democracy","District 17","Alysabeth Alexander","Yes"
"San Francisco for Democracy","District 17","Arlo Hale Smith","No"
"San Francisco for Democracy","District 17","Bevan Dufty","No"
"San Francisco for Democracy","District 17","Cindy Wu","Yes"
"San Francisco for Democracy","District 17","David Campos","Yes"
"San Francisco for Democracy","District 17","David Giesen","No"
"San Francisco for Democracy","District 17","Frances Hsieh","No"
"San Francisco for Democracy","District 17","Francis Tsang","No"
"San Francisco for Democracy","District 17","Gary McCoy","No"
"San Francisco for Democracy","District 17","Gladys Soto","Yes"
"San Francisco for Democracy","District 17","Jane Kim","Yes"
"San Francisco for Democracy","District 17","Jill Wynns","No"
"San Francisco for Democracy","District 17","Jo Elias-Jackson","No"
"San Francisco for Democracy","District 17","John Burton","Yes"
"San Francisco for Democracy","District 17","Jon Golinger","Yes"
"San Francisco for Democracy","District 17","Joshua Arce","No"
"San Francisco for Democracy","District 17","Leah Pimentel","No"
"San Francisco for Democracy","District 17","London Breed","No"
"San Francisco for Democracy","District 17","Malia Cohen","Yes"
"San Francisco for Democracy","District 17","Marlene Tran","No"
"San Francisco for Democracy","District 17","Melissa San Miguel","No"
"San Francisco for Democracy","District 17","Michael E. Grafton","Yes"
"San Francisco for Democracy","District 17","Nicholas Pasquarielleo","No"
"San Francisco for Democracy","District 17","Petra DeJesus","Yes"
"San Francisco for Democracy","District 17","Pratima Gupta","Yes"
"San Francisco for Democracy","District 17","Rafael Mandelman","Yes"
"San Francisco for Democracy","District 17","Rebecca Prozan","No"
"San Francisco for Democracy","District 17","Rick Hauptman","No"
"San Francisco for Democracy","District 17","Rodney Hauge","No"
"San Francisco for Democracy","District 17","Scott Wiener","No"
"San Francisco for Democracy","District 17","Shaun Haines","Yes"
"San Francisco for Democracy","District 17","Sophie Maxwell","No"
"San Francisco for Democracy","District 17","Tom Ammiano","Yes"
"San Francisco for Democracy","District 17","Tom Hsieh, Sr.","No"
"San Francisco for Democracy","District 17","Wade Woods","No"
"San Francisco for Democracy","District 17","Wendy Ha Chau","No"
"San Francisco for Democracy","District 17","Zoe Dunning","No"
"San Francisco for Democracy","District 19","Angela Alioto","No"
"San Francisco for Democracy","District 19","Bill Fazio","No"
"San Francisco for Democracy","District 19","Brigitte Davila","Yes"
"San Francisco for Democracy","District 19","Emily Murase","No"
"San Francisco for Democracy","District 19","Eric Mar","Yes"
"San Francisco for Democracy","District 19","Gabriel Medina","Yes"
"San Francisco for Democracy","District 19","Hene Kelly","Yes"
"San Francisco for Democracy","District 19","Joel Engardio","No"
"San Francisco for Democracy","District 19","Kat Anderson","No"
"San Francisco for Democracy","District 19","Keith Baraka","No"
"San Francisco for Democracy","District 19","Leah LaCroix","No"
"San Francisco for Democracy","District 19","Marjan Philhour","No"
"San Francisco for Democracy","District 19","Mark Farrell","No"
"San Francisco for Democracy","District 19","Mary Jung","No"
"San Francisco for Democracy","District 19","Myrna Melgar","Yes"
"San Francisco for Democracy","District 19","Norman Yee","Yes"
"San Francisco for Democracy","District 19","Rachel Norton","No"
"San Francisco for Democracy","District 19","Samuel Kwong","No"
"San Francisco for Democracy","District 19","Sandra Lee Fewer","Yes"
"San Francisco for Democracy","District 19","Tom A. Hsieh, Jr.","No"
"San Francisco for Democracy","District 19","Trevor McNeil","No"
"San Francisco for Democracy","Proposition","Local A","Yes"
"San Francisco for Democracy","Proposition","Local B","No"
"San Francisco for Democracy","Proposition","Local C","Yes"
"San Francisco for Democracy","Proposition","Local D","Yes"
"San Francisco for Democracy","Proposition","Local E","Yes"
"San Francisco for Democracy","Proposition","Regional AA","Yes"
"San Francisco for Democracy","Proposition","State 50","Yes"
"San Francisco for Democracy","State Senate","Jane Kim","Yes"
"San Francisco for Democracy","State Senate","Scott Wiener","No"
"Scott Wiener","District 17","Aaron Peskin","No"
"Scott Wiener","District 17","Alix Rosenthal","Yes"
"Scott Wiener","District 17","Alysabeth Alexander","No"
"Scott Wiener","District 17","Arlo Hale Smith","Yes"
"Scott Wiener","District 17","Bevan Dufty","No"
"Scott Wiener","District 17","Cindy Wu","No"
"Scott Wiener","District 17","David Campos","No"
"Scott Wiener","District 17","David Giesen","No"
"Scott Wiener","District 17","Frances Hsieh","No"
"Scott Wiener","District 17","Francis Tsang","Yes"
"Scott Wiener","District 17","Gary McCoy","Yes"
"Scott Wiener","District 17","Gladys Soto","No"
"Scott Wiener","District 17","Jane Kim","No"
"Scott Wiener","District 17","Jill Wynns","Yes"
"Scott Wiener","District 17","Jo Elias-Jackson","No"
"Scott Wiener","District 17","John Burton","No"
"Scott Wiener","District 17","Jon Golinger","No"
"Scott Wiener","District 17","Joshua Arce","Yes"
"Scott Wiener","District 17","Leah Pimentel","Yes"
"Scott Wiener","District 17","London Breed","Yes"
"Scott Wiener","District 17","Malia Cohen","Yes"
"Scott Wiener","District 17","Marlene Tran","No"
"Scott Wiener","District 17","Melissa San Miguel","No"
"Scott Wiener","District 17","Michael E. Grafton","No"
"Scott Wiener","District 17","Nicholas Pasquarielleo","No"
"Scott Wiener","District 17","Petra DeJesus","No"
"Scott Wiener","District 17","Pratima Gupta","No"
"Scott Wiener","District 17","Rafael Mandelman","No"
"Scott Wiener","District 17","Rebecca Prozan","Yes"
"Scott Wiener","District 17","Rick Hauptman","No"
"Scott Wiener","District 17","Rodney Hauge","No"
"Scott Wiener","District 17","Scott Wiener","Yes"
"Scott Wiener","District 17","Shaun Haines","Yes"
"Scott Wiener","District 17","Sophie Maxwell","No"
"Scott Wiener","District 17","Tom Ammiano","No"
"Scott Wiener","District 17","Tom Hsieh, Sr.","Yes"
"Scott Wiener","District 17","Wade Woods","No"
"Scott Wiener","District 17","Wendy Ha Chau","No"
"Scott Wiener","District 17","Zoe Dunning","Yes"
"Scott Wiener","District 19","Angela Alioto",NA
"Scott Wiener","District 19","Bill Fazio",NA
"Scott Wiener","District 19","Brigitte Davila",NA
"Scott Wiener","District 19","Emily Murase",NA
"Scott Wiener","District 19","Eric Mar",NA
"Scott Wiener","District 19","Gabriel Medina",NA
"Scott Wiener","District 19","Hene Kelly",NA
"Scott Wiener","District 19","Joel Engardio",NA
"Scott Wiener","District 19","Kat Anderson",NA
"Scott Wiener","District 19","Keith Baraka",NA
"Scott Wiener","District 19","Leah LaCroix",NA
"Scott Wiener","District 19","Marjan Philhour",NA
"Scott Wiener","District 19","Mark Farrell",NA
"Scott Wiener","District 19","Mary Jung",NA
"Scott Wiener","District 19","Myrna Melgar",NA
"Scott Wiener","District 19","Norman Yee",NA
"Scott Wiener","District 19","Rachel Norton",NA
"Scott Wiener","District 19","Samuel Kwong",NA
"Scott Wiener","District 19","Sandra Lee Fewer",NA
"Scott Wiener","District 19","Tom A. Hsieh, Jr.",NA
"Scott Wiener","District 19","Trevor McNeil",NA
"Scott Wiener","Proposition","Local A",NA
"Scott Wiener","Proposition","Local B",NA
"Scott Wiener","Proposition","Local C",NA
"Scott Wiener","Proposition","Local D",NA
"Scott Wiener","Proposition","Local E",NA
"Scott Wiener","Proposition","Regional AA",NA
"Scott Wiener","Proposition","State 50",NA
"Scott Wiener","State Senate","Jane Kim",NA
"Scott Wiener","State Senate","Scott Wiener",NA
"Sierra Club","District 17","Aaron Peskin","Yes"
"Sierra Club","District 17","Alix Rosenthal","No"
"Sierra Club","District 17","Alysabeth Alexander","Yes"
"Sierra Club","District 17","Arlo Hale Smith","No"
"Sierra Club","District 17","Bevan Dufty","No"
